"YEAR","ROTATION","CYCLE","PLOT","REP","TRT","CURRENT","CURRENT_SIMPLE","PREVIOUS","PREVIOUS_SIMPLE","PREV_GROUP","WINTER_PLANT","NSPECIES","CROP_DIV","LENGTH","AGE","YIELD","CYCLE_YEAR","HAS_CROP_FAIL","IMPUTED"
"2006","CSSwP","2",323,"3",25,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,6,2650,"2",FALSE,FALSE
"2006","CSSwP","2",431,"4",28,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,6,7009,"2",FALSE,FALSE
"2006","CSSwP","2",130,"1",27,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,6,3422,"2",FALSE,FALSE
"2006","CSSwS","2",135,"1",8,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,6,6374,"2",FALSE,FALSE
"2006","CSSwS","2",229,"2",7,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,6,2851,"2",FALSE,FALSE
"2006","CSSwS","2",212,"2",5,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,6,2539,"2",FALSE,FALSE
"2006","CSSwS","2",319,"3",7,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,6,2787,"2",FALSE,FALSE
"2006","CSSwS","2",334,"3",8,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,6,6800,"2",FALSE,FALSE
"2006","CSSwS","2",320,"3",6,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,6,1448,"2",FALSE,FALSE
"2006","CSSwS","2",114,"1",7,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,6,2940,"2",FALSE,FALSE
"2006","CSSwS","2",134,"1",5,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,6,2900,"2",FALSE,FALSE
"2006","CSSwS","2",127,"1",6,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,6,1441,"2",FALSE,FALSE
"2006","CSSwS","2",225,"2",6,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,6,1307,"2",FALSE,FALSE
"2006","CSSwS","2",428,"4",5,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,6,2398,"2",FALSE,FALSE
"2006","CSSwS","2",316,"3",5,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,6,2513,"2",FALSE,FALSE
"2006","CSSwS","2",401,"4",8,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,6,7338,"2",FALSE,FALSE
"2006","CSSwS","2",416,"4",6,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,6,1280,"2",FALSE,FALSE
"2006","CSSwS","2",214,"2",8,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,6,7041,"2",FALSE,FALSE
"2006","CSSwS","2",425,"4",7,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,6,2407,"2",FALSE,FALSE
"2007","CCaWwS","2",102,"1",13,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,7,3304,"3",TRUE,FALSE
"2007","CCaWwS","2",317,"3",15,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,7,3889,"3",TRUE,FALSE
"2007","CCaWwS","2",121,"1",15,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,7,3489,"3",TRUE,FALSE
"2007","CCaWwS","2",215,"2",16,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,7,714.784583224765,"3",TRUE,TRUE
"2007","CCaWwS","2",237,"2",15,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,7,4344,"3",TRUE,FALSE
"2007","CCaWwS","2",103,"1",16,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,7,724.587941963643,"3",TRUE,TRUE
"2007","CCaWwS","2",415,"4",16,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,7,692.310196565074,"3",TRUE,TRUE
"2007","CCaWwS","2",436,"4",14,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,7,2533,"3",TRUE,FALSE
"2007","CCaWwS","2",109,"1",14,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,7,2522,"3",TRUE,FALSE
"2007","CCaWwS","2",308,"3",16,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,7,698.443475182203,"3",TRUE,TRUE
"2007","CCaWwS","2",335,"3",13,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,7,3726,"3",TRUE,FALSE
"2007","CCaWwS","2",417,"4",13,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,7,3336,"3",TRUE,FALSE
"2007","CCaWwS","2",414,"4",15,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,7,3813,"3",TRUE,FALSE
"2007","CCaWwS","2",208,"2",14,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,7,2413,"3",TRUE,FALSE
"2007","CCaWwS","2",325,"3",14,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,7,2111,"3",TRUE,FALSE
"2007","CCaWwS","2",236,"2",13,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,7,3758,"3",TRUE,FALSE
"2007","CCSSw","2",305,"3",21,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,7,2363,"3",FALSE,FALSE
"2007","CCSSw","2",403,"4",23,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,7,4516,"3",FALSE,FALSE
"2007","CCSSw","2",437,"4",21,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,7,2192,"3",FALSE,FALSE
"2007","CCSSw","2",418,"4",22,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,7,2051,"3",FALSE,FALSE
"2007","CCSSw","2",226,"2",21,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,7,2236,"3",FALSE,FALSE
"2007","CCSSw","2",219,"2",22,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,7,2013,"3",FALSE,FALSE
"2007","CCSSw","2",107,"1",24,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,7,2968,"3",FALSE,FALSE
"2007","CCSSw","2",329,"3",22,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,7,2057,"3",FALSE,FALSE
"2007","CCSSw","2",112,"1",23,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,7,5220,"3",FALSE,FALSE
"2007","CCSSw","2",315,"3",23,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,7,5079,"3",FALSE,FALSE
"2007","CCSSw","2",211,"2",23,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,7,4561,"3",FALSE,FALSE
"2007","CCSSw","2",228,"2",24,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,7,3463,"3",FALSE,FALSE
"2007","CCSSw","2",119,"1",21,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,7,2467,"3",FALSE,FALSE
"2007","CCSSw","2",429,"4",24,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,7,2884,"3",FALSE,FALSE
"2007","CCSSw","2",115,"1",22,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,7,1869,"3",FALSE,FALSE
"2007","CCSSw","2",322,"3",24,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,7,3746,"3",FALSE,FALSE
"2007","COWwS","2",409,"4",29,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,7,3463,"3",FALSE,FALSE
"2007","COWwS","2",129,"1",32,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,7,2925,"3",FALSE,FALSE
"2007","COWwS","2",204,"2",31,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,7,4719,"3",FALSE,FALSE
"2007","COWwS","2",318,"3",31,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,7,4453,"3",FALSE,FALSE
"2007","COWwS","2",423,"4",32,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,7,3523,"3",FALSE,FALSE
"2007","COWwS","2",330,"3",29,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,7,3733,"3",FALSE,FALSE
"2007","COWwS","2",303,"3",32,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,7,3075,"3",FALSE,FALSE
"2007","COWwS","2",207,"2",29,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,7,3168,"3",FALSE,FALSE
"2007","COWwS","2",132,"1",31,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,7,5302,"3",FALSE,FALSE
"2007","COWwS","2",223,"2",30,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,7,2278,"3",FALSE,FALSE
"2007","COWwS","2",104,"1",29,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,7,3381,"3",FALSE,FALSE
"2007","COWwS","2",108,"1",30,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,7,2566,"3",FALSE,FALSE
"2007","COWwS","2",413,"4",31,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,7,4444,"3",FALSE,FALSE
"2007","COWwS","2",402,"4",30,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,7,2767,"3",FALSE,FALSE
"2007","COWwS","2",328,"3",30,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,7,2220,"3",FALSE,FALSE
"2007","COWwS","2",232,"2",32,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,7,3335,"3",FALSE,FALSE
"2007","CPWwS","2",302,"3",10,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,7,2840,"3",FALSE,FALSE
"2007","CPWwS","2",235,"2",9,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,7,3581,"3",FALSE,FALSE
"2007","CPWwS","2",404,"4",11,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,7,4778,"3",FALSE,FALSE
"2007","CPWwS","2",333,"3",9,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,7,3652,"3",FALSE,FALSE
"2007","CPWwS","2",421,"4",9,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,7,3493,"3",FALSE,FALSE
"2007","CPWwS","2",407,"4",10,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,7,2495,"3",FALSE,FALSE
"2007","CPWwS","2",120,"1",11,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,7,4570,"3",FALSE,FALSE
"2007","CPWwS","2",125,"1",10,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,7,2338,"3",FALSE,FALSE
"2007","CPWwS","2",304,"3",11,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,7,4750,"3",FALSE,FALSE
"2007","CPWwS","2",123,"1",9,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,7,3349.38210169835,"3",FALSE,TRUE
"2007","CPWwS","2",312,"3",12,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,7,3879,"3",FALSE,FALSE
"2007","CPWwS","2",206,"2",11,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,7,5535,"3",FALSE,FALSE
"2007","CPWwS","2",221,"2",10,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,7,2517,"3",FALSE,FALSE
"2007","CPWwS","2",222,"2",12,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,7,2825,"3",FALSE,FALSE
"2007","CPWwS","2",117,"1",12,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,7,3366,"3",FALSE,FALSE
"2007","CPWwS","2",408,"4",12,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,7,3281,"3",FALSE,FALSE
"2007","CS","2",113,"1",34,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,7,2472,"3",FALSE,FALSE
"2007","CS","2",220,"2",33,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,7,4505,"3",FALSE,FALSE
"2007","CS","2",230,"2",34,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,7,1957,"3",FALSE,FALSE
"2007","CS","2",427,"4",34,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,7,2204,"3",FALSE,FALSE
"2007","CS","2",332,"3",33,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,7,4906,"3",FALSE,FALSE
"2007","CS","2",434,"4",33,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,7,5588,"3",FALSE,FALSE
"2007","CS","2",133,"1",33,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,7,5731,"3",FALSE,FALSE
"2007","CS","2",310,"3",34,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,7,2103,"3",FALSE,FALSE
"2007","CSSwP","2",118,"1",26,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,7,4836,"3",FALSE,FALSE
"2007","CSSwP","2",327,"3",28,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,7,2113,"3",FALSE,FALSE
"2007","CSSwP","2",301,"3",27,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,7,5692,"3",FALSE,FALSE
"2007","CSSwP","2",422,"4",27,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,7,5061,"3",FALSE,FALSE
"2007","CSSwP","2",217,"2",25,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,7,1855,"3",FALSE,FALSE
"2007","CSSwP","2",426,"4",26,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,7,4690,"3",FALSE,FALSE
"2007","CSSwP","2",314,"3",26,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,7,4638,"3",FALSE,FALSE
"2007","CSSwP","2",233,"2",28,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,7,2376,"3",FALSE,FALSE
"2007","CSSwP","2",213,"2",26,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,7,4099,"3",FALSE,FALSE
"2007","CSSwP","2",411,"4",25,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,7,2011,"3",FALSE,FALSE
"2007","CSSwP","2",227,"2",27,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,7,5511,"3",FALSE,FALSE
"2007","CSSwP","2",131,"1",25,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,7,2071,"3",FALSE,FALSE
"2007","CSSwP","2",105,"1",28,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,7,2290.33860336282,"3",FALSE,TRUE
"2007","CSSwP","2",323,"3",25,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,7,2121,"3",FALSE,FALSE
"2007","CSSwP","2",431,"4",28,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,7,2415,"3",FALSE,FALSE
"2007","CSSwP","2",130,"1",27,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,7,5228,"3",FALSE,FALSE
"2007","CSSwS","2",135,"1",8,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,7,2076,"3",FALSE,FALSE
"2007","CSSwS","2",229,"2",7,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,7,5491,"3",FALSE,FALSE
"2007","CSSwS","2",212,"2",5,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,7,1765,"3",FALSE,FALSE
"2007","CSSwS","2",319,"3",7,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,7,5952,"3",FALSE,FALSE
"2007","CSSwS","2",334,"3",8,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,7,2043,"3",FALSE,FALSE
"2007","CSSwS","2",320,"3",6,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,7,2311,"3",FALSE,FALSE
"2007","CSSwS","2",114,"1",7,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,7,5059,"3",FALSE,FALSE
"2007","CSSwS","2",134,"1",5,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,7,2355,"3",FALSE,FALSE
"2007","CSSwS","2",127,"1",6,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,7,2249,"3",FALSE,FALSE
"2007","CSSwS","2",225,"2",6,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,7,2107,"3",FALSE,FALSE
"2007","CSSwS","2",428,"4",5,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,7,2078,"3",FALSE,FALSE
"2007","CSSwS","2",316,"3",5,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,7,2240,"3",FALSE,FALSE
"2007","CSSwS","2",401,"4",8,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,7,2447,"3",FALSE,FALSE
"2007","CSSwS","2",416,"4",6,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,7,1925,"3",FALSE,FALSE
"2007","CSSwS","2",214,"2",8,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,7,2289,"3",FALSE,FALSE
"2007","CSSwS","2",425,"4",7,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,7,5695,"3",FALSE,FALSE
"2008","CCaWwS","2",102,"1",13,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,8,1905,"4",TRUE,FALSE
"2008","CCaWwS","2",317,"3",15,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,8,869.284310101947,"4",TRUE,TRUE
"2008","CCaWwS","2",121,"1",15,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,8,873.202763753349,"4",TRUE,TRUE
"2008","CCaWwS","2",215,"2",16,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,8,4157,"4",TRUE,FALSE
"2008","CCaWwS","2",237,"2",15,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,8,847.637835337773,"4",TRUE,TRUE
"2008","CCaWwS","2",103,"1",16,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,8,3724,"4",TRUE,FALSE
"2008","CCaWwS","2",415,"4",16,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,8,4012,"4",TRUE,FALSE
"2008","CCaWwS","2",436,"4",14,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,8,5414,"4",TRUE,FALSE
"2008","CCaWwS","2",109,"1",14,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,8,5239,"4",TRUE,FALSE
"2008","CCaWwS","2",308,"3",16,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,8,3507,"4",TRUE,FALSE
"2008","CCaWwS","2",335,"3",13,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,8,2201,"4",TRUE,FALSE
"2008","CCaWwS","2",417,"4",13,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,8,2184,"4",TRUE,FALSE
"2008","CCaWwS","2",414,"4",15,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,8,901.757576021441,"4",TRUE,TRUE
"2008","CCaWwS","2",208,"2",14,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,8,5656,"4",TRUE,FALSE
"2008","CCaWwS","2",325,"3",14,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,8,5435,"4",TRUE,FALSE
"2008","CCaWwS","2",236,"2",13,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,8,2304,"4",TRUE,FALSE
"2008","CCSSw","2",305,"3",21,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,8,1932,"4",FALSE,FALSE
"2008","CCSSw","2",403,"4",23,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,8,4591,"4",FALSE,FALSE
"2008","CCSSw","2",437,"4",21,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,8,2288,"4",FALSE,FALSE
"2008","CCSSw","2",418,"4",22,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,8,5429,"4",FALSE,FALSE
"2008","CCSSw","2",226,"2",21,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,8,1809,"4",FALSE,FALSE
"2008","CCSSw","2",219,"2",22,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,8,5975,"4",FALSE,FALSE
"2008","CCSSw","2",107,"1",24,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,8,1968,"4",FALSE,FALSE
"2008","CCSSw","2",329,"3",22,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,8,6051,"4",FALSE,FALSE
"2008","CCSSw","2",112,"1",23,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,8,3962,"4",FALSE,FALSE
"2008","CCSSw","2",315,"3",23,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,8,3987,"4",FALSE,FALSE
"2008","CCSSw","2",211,"2",23,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,8,4668,"4",FALSE,FALSE
"2008","CCSSw","2",228,"2",24,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,8,1845,"4",FALSE,FALSE
"2008","CCSSw","2",119,"1",21,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,8,2168,"4",FALSE,FALSE
"2008","CCSSw","2",429,"4",24,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,8,2182,"4",FALSE,FALSE
"2008","CCSSw","2",115,"1",22,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,8,6497,"4",FALSE,FALSE
"2008","CCSSw","2",322,"3",24,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,8,2008,"4",FALSE,FALSE
"2008","COWwS","2",409,"4",29,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,8,2236,"4",FALSE,FALSE
"2008","COWwS","2",129,"1",32,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,8,4085,"4",FALSE,FALSE
"2008","COWwS","2",204,"2",31,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,8,3868,"4",FALSE,FALSE
"2008","COWwS","2",318,"3",31,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,8,3565,"4",FALSE,FALSE
"2008","COWwS","2",423,"4",32,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,8,4229,"4",FALSE,FALSE
"2008","COWwS","2",330,"3",29,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,8,2586,"4",FALSE,FALSE
"2008","COWwS","2",303,"3",32,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,8,3909,"4",FALSE,FALSE
"2008","COWwS","2",207,"2",29,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,8,2794,"4",FALSE,FALSE
"2008","COWwS","2",132,"1",31,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,8,3413,"4",FALSE,FALSE
"2008","COWwS","2",223,"2",30,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,8,5941,"4",FALSE,FALSE
"2008","COWwS","2",104,"1",29,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,8,2349,"4",FALSE,FALSE
"2008","COWwS","2",108,"1",30,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,8,5147,"4",FALSE,FALSE
"2008","COWwS","2",413,"4",31,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,8,3808,"4",FALSE,FALSE
"2008","COWwS","2",402,"4",30,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,8,5916,"4",FALSE,FALSE
"2008","COWwS","2",328,"3",30,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,8,5625,"4",FALSE,FALSE
"2008","COWwS","2",232,"2",32,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,8,3814,"4",FALSE,FALSE
"2008","CPWwS","2",302,"3",10,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,8,6708,"4",FALSE,FALSE
"2008","CPWwS","2",235,"2",9,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,8,2414,"4",FALSE,FALSE
"2008","CPWwS","2",404,"4",11,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,8,3936,"4",FALSE,FALSE
"2008","CPWwS","2",333,"3",9,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,8,2223,"4",FALSE,FALSE
"2008","CPWwS","2",421,"4",9,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,8,2163,"4",FALSE,FALSE
"2008","CPWwS","2",407,"4",10,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,8,6059,"4",FALSE,FALSE
"2008","CPWwS","2",120,"1",11,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,8,3717,"4",FALSE,FALSE
"2008","CPWwS","2",125,"1",10,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,8,5710,"4",FALSE,FALSE
"2008","CPWwS","2",304,"3",11,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,8,3648,"4",FALSE,FALSE
"2008","CPWwS","2",123,"1",9,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,8,2534,"4",FALSE,FALSE
"2008","CPWwS","2",312,"3",12,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,8,3546.31908782742,"4",FALSE,TRUE
"2008","CPWwS","2",206,"2",11,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,8,3619,"4",FALSE,FALSE
"2008","CPWwS","2",221,"2",10,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,8,5615,"4",FALSE,FALSE
"2008","CPWwS","2",222,"2",12,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,8,3172,"4",FALSE,FALSE
"2008","CPWwS","2",117,"1",12,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,8,3139,"4",FALSE,FALSE
"2008","CPWwS","2",408,"4",12,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,8,2969,"4",FALSE,FALSE
"2008","CS","2",113,"1",34,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,8,5846,"4",FALSE,FALSE
